"","dclientes"
"12558",0.237214964674767
"12559",0.236968719804265
"12560",0.236707373181439
"12561",0.236430084306315
"12562",0.23613620344895
"12563",0.235825289344736
"12564",0.235497124307552
"12565",0.235151726549247
"12566",0.234789359530297
"12567",0.234410538204916
"12568",0.234016032064052
"12569",0.233606864920936
"12570",0.233184311425675
"12571",0.23274989033727
"12572",0.232305354622754
"12573",0.231852678493469
"12574",0.231394041527216
"12575",0.230931810061665
"12576",0.230468516078525
"12577",0.230006833829129
"12578",0.229549554479823
"12579",0.229099559079664
"12580",0.228659790172935
"12581",0.228233222394847
"12582",0.227822832400168
"12583",0.227431568481408
"12584",0.227062320235447
"12585",0.226717888635218
"12586",0.22640095685624
"12587",0.226114062196645
"12588",0.225859569413981
"12589",0.22563964578284
"12590",0.22545623815443
"12591",0.225311052273102
"12592",0.225205534575725
"12593",0.225140856668349
"12594",0.225117902641012
"12595",0.225137259346506
"12596",0.225199209732726
"12597",0.225303729281544
"12598",0.225450485570312
"12599",0.225638840935653
"12600",0.225867858183623
"12601",0.226136309256018
"12602",0.226442686729946
"12603",0.226785217997265
"12604",0.227161881942277
"12605",0.227570427910648
"12606",0.228008396739972
"12607",0.228473143603043
"12608",0.22896186239884
"12609",0.229471611413575
"12610",0.229999339965014
"12611",0.230541915737594
"12612",0.231096152513674
"12613",0.231658838007453
"12614",0.232226761512573
"12615",0.232796741082063
"12616",0.233365649969867
"12617",0.233930442076569
"12618",0.234488176157802
"12619",0.235036038572015
"12620",0.235571364364442
"12621",0.23609165650605
"12622",0.236594603129587
"12623",0.237078092629399
"12624",0.237540226517031
"12625",0.237979329950573
"12626",0.238393959881909
"12627",0.238782910792209
"12628",0.239145218011885
"12629",0.239480158646549
"12630",0.239787250155015
"12631",0.240066246648818
"12632",0.240317133004865
"12633",0.240540116903505
"12634",0.240735618923267
"12635",0.240904260840613
"12636",0.241046852298223
"12637",0.241164376018271
"12638",0.241257971747951
"12639",0.241328919133003
"12640",0.24137861972107
"12641",0.241408578300547
"12642",0.241420383781893
"12643",0.24141568982754
"12644",0.241396195433243
"12645",0.241363625658382
"12646",0.241319712695253
"12647",0.241266177458
"12648",0.241204711860684
"12649",0.241136961941249
"12650",0.24106451197405
"12651",0.240988869698285
"12652",0.240911452773529
"12653",0.240833576556635
"12654",0.240756443276966
"12655",0.240681132669398
"12656",0.240608594107094
"12657",0.240539640258863
"12658",0.240474942279314
"12659",0.240415026524081
"12660",0.240360272767443
"12661",0.240310913885761
"12662",0.240267036957517
"12663",0.240228585719435
"12664",0.240195364308307
"12665",0.24016704220976
"12666",0.240143160328322
"12667",0.24012313808777
"12668",0.240106281466796
"12669",0.240091791872488
"12670",0.240078775752828
"12671",0.240066254849323
"12672",0.24005317699178
"12673",0.240038427339044
"12674",0.240020839971992
"12675",0.239999209748148
"12676",0.239972304330697
"12677",0.239938876308315
"12678",0.239897675325953
"12679",0.23984746015038
"12680",0.239787010597743
"12681",0.239715139253608
"12682",0.239630702918839
"12683",0.239532613717125
"12684",0.239419849802093
"12685",0.239291465603665
"12686",0.239146601554714
"12687",0.238984493240241
"12688",0.238804479912264
"12689",0.238606012314553
"12690",0.238388659762374
"12691",0.238152116423644
"12692",0.2378962067495
"12693",0.237620890004418
"12694",0.237326263848781
"12695",0.23701256693034
"12696",0.236680180445458
"12697",0.236329628636394
"12698",0.235961578197341
"12699",0.235576836569391
"12700",0.235176349113131
"12701",0.234761195157069
"12702",0.234332582930547
"12703",0.233891843400999
"12704",0.233440423047263
"12705",0.232979875612991
"12706",0.232511852896684
"12707",0.232038094647407
"12708",0.231560417647485
"12709",0.231080704075116
"12710",0.230600889250699
"12711",0.230122948880416
"12712",0.229648885918939
"12713",0.229180717179896
"12714",0.228720459827653
"12715",0.22827011788685
"12716",0.227831668906894
"12717",0.227407050917101
"12718",0.226998149804413
"12719",0.226606787239527
"12720",0.226234709269006
"12721",0.225883575680599
"12722",0.225554950236694
"12723",0.225250291856891
"12724",0.224970946815343
"12725",0.224718142002033
"12726",0.224492979280007
"12727",0.224296430953009
"12728",0.224129336340471
"12729",0.22399239943968
"12730",0.223886187638687
"12731",0.223811131428406
"12732",0.223767525048795
"12733",0.223755527992285
"12734",0.223775167278062
"12735",0.223826340403525
"12736",0.22390881887451
"12737",0.224022252213709
"12738",0.224166172347187
"12739",0.224339998271946
"12740",0.224543040913051
"12741",0.224774508086637
"12742",0.225033509495071
"12743",0.225319061692239
"12744",0.225630092970059
"12745",0.225965448131563
"12746",0.226323893130737
"12747",0.226704119574436
"12748",0.227104749096552
"12749",0.227524337628891
"12750",0.227961379606387
"12751",0.228414312156023
"12752",0.228881519328764
"12753",0.229361336441586
"12754",0.229852054602169
"12755",0.230351925491615
"12756",0.230859166480786
"12757",0.231371966153219
"12758",0.231888490302254
"12759",0.232406888462033
"12760",0.232925301021528
"12761",0.233441866957966
"12762",0.233954732211282
"12763",0.234462058704749
"12764",0.234962033999218
"12765",0.235452881549807
"12766",0.23593287151479
"12767",0.236400332047444
"12768",0.236853660983032
"12769",0.23729133781546
"12770",0.237711935841852
"12771",0.238114134338765
"12772",0.238496730621323
"12773",0.238858651826577
"12774",0.23919896625513
"12775",0.239516894100679
"12776",0.239811817395819
"12777",0.240083289004319
"12778",0.240331040495018
"12779",0.24055498874064
"12780",0.240755241095892
"12781",0.240932099023136
"12782",0.241086060050465
"12783",0.241217817965832
"12784",0.241328261171771
"12785",0.241418469147727
"12786",0.241489706990813
"12787",0.241543418030487
"12788",0.241581214537749
"12789",0.241604866574687
"12790",0.241616289054998
"12791",0.241617527110279
"12792",0.241610739879821
"12793",0.241598182863214
"12794",0.241582188994839
"12795",0.241565148617009
"12796",0.241549488543998
"12797",0.241537650422082
"12798",0.24153206860105
"12799",0.241535147740173
"12800",0.241549240376318
"12801",0.241576624683806
"12802",0.241619482654607
"12803",0.241679878923794
"12804",0.241759740458715
"12805",0.241860837321403
"12806",0.241984764702388
"12807",0.242132926410443
"12808",0.24230651998724
"12809",0.242506523598457
"12810",0.242733684833928
"12811",0.242988511529133
"12812",0.243271264699032
"12813",0.243581953653067
"12814",0.24392033333752
"12815",0.244285903928482
"12816",0.244677912675682
"12817",0.245095357974757
"12818",0.245536995623239
"12819",0.246001347194022
"12820",0.246486710439424
"12821",0.246991171619513
"12822",0.247512619630156
"12823",0.248048761789646
"12824",0.24859714112773
"12825",0.249155155007691
"12826",0.249720074900845
"12827",0.250289067123573
"12828",0.250859214339847
"12829",0.251427537627183
"12830",0.251991018901166
"12831",0.252546623493004
"12832",0.253091322676155
"12833",0.253622115941696
"12834",0.254136052827869
"12835",0.25463025411693
"12836",0.255101932222039
"12837",0.255548410598205
"12838",0.255967142024243
"12839",0.256355725616987
"12840",0.25671192245453
"12841",0.257033669701815
"12842",0.257319093149246
"12843",0.257566518092918
"12844",0.257774478503302
"12845",0.257941724447638
"12846",0.258067227749503
"12847",0.258150185886968
"12848",0.258190024148027
"12849",0.258186396078593
"12850",0.258139182273848
"12851",0.258048487578198
"12852",0.257914636772113
"12853",0.257738168835768
"12854",0.257519829889461
"12855",0.257260564919138
"12856",0.256961508402045
"12857",0.256623973952426
"12858",0.256249443110344
"12859",0.255839553398136
"12860",0.255396085768733
"12861",0.254920951568248
"12862",0.254416179131849
"12863",0.253883900127224
"12864",0.253326335753961
"12865",0.252745782900143
"12866",0.252144600349534
"12867",0.251525195124088
"12868",0.250890009037398
"12869",0.250241505525214
"12870",0.249582156809634
"12871",0.248914431444055
"12872",0.248240782276801
"12873",0.247563634862578
"12874",0.246885376342777
"12875",0.246208344808316
"12876",0.245534819152252
"12877",0.24486700941396
"12878",0.244207047612399
"12879",0.243556979062766
"12880",0.242918754168961
"12881",0.242294220683505
"12882",0.241685116427024
"12883",0.241093062461013
"12884",0.240519556710251
"12885",0.239965968034859
"12886",0.239433530756467
"12887",0.238923339648038
"12888",0.238436345402581
"12889",0.237973350601884
"12890",0.237535006212416
"12891",0.237121808641508
"12892",0.236734097392402
"12893",0.236372053361812
"12894",0.236035697827761
"12895",0.235724892178659
"12896",0.235439338436508
"12897",0.235178580627704
"12898",0.234942007053873
"12899",0.234728853512548
"12900",0.234538207513054
"12901",0.23436901352673
"12902",0.234220079302597
"12903",0.23409008326975
"12904",0.233977583036284
"12905",0.233881024981492
"12906",0.233798754923721
"12907",0.233729029830687
"12908",0.233670030522687
"12909",0.233619875302172
"12910",0.233576634425951
"12911",0.233538345319285
"12912",0.233503028414577
"12913",0.233468703481785
"12914",0.233433406303341
"12915",0.233395205533733
"12916",0.233352219573278
"12917",0.233302633277356
"12918",0.233244714316724
"12919",0.233176829001801
"12920",0.233097457384077
"12921",0.233005207451301
"12922",0.232898828239765
"12923",0.232777221696933
"12924",0.232639453140634
"12925",0.232484760177023
"12926",0.232312559958173
"12927",0.232122454681217
"12928",0.231914235254094
"12929",0.231687883077707
"12930",0.231443569920199
"12931",0.231181655885676
"12932",0.230902685506457
"12933",0.230607382014328
"12934",0.230296639871822
"12935",0.229971515668666
"12936",0.229633217510823
"12937",0.22928309304954
"12938",0.228922616315108
"12939",0.228553373534342
"12940",0.228177048121805
"12941",0.227795405042395
"12942",0.227410274746941
"12943",0.227023536882932
"12944",0.226637103979425
"12945",0.226252905298772
"12946",0.225872871038183
"12947",0.225498917051666
"12948",0.225132930247804
"12949",0.224776754801631
"12950",0.224432179299884
"12951",0.224100924918642
"12952",0.223784634711294
"12953",0.223484864063336
"12954",0.223203072349184
"12955",0.222940615805444
"12956",0.222698741615303
"12957",0.222478583180297
"12958",0.222281156538948
"12959",0.222107357877006
"12960",0.221957962061387
"12961",0.221833622119603
"12962",0.221734869578571
"12963",0.221662115571204
"12964",0.2216156526161
"12965",0.221595656974847
"12966",0.221602191492796
"12967",0.221635208832488
"12968",0.221694555013937
"12969",0.221779973182523
"12970",0.221891107532946
"12971",0.222027507326363
"12972",0.222188630947101
"12973",0.222373849954968
"12974",0.222582453098912
"12975",0.222813650267304
"12976",0.223066576359313
"12977",0.223340295070385
"12978",0.223633802592705
"12979",0.22394603123847
"12980",0.224275852999806
"12981",0.224622083064177
"12982",0.224983483308041
"12983",0.225358765794457
"12984",0.225746596302223
"12985",0.226145597915091
"12986",0.226554354699647
"12987",0.226971415499724
"12988",0.227395297873745
"12989",0.227824492199313
"12990",0.228257465966761
"12991",0.228692668280312
"12992",0.229128534582087
"12993",0.229563491610464
"12994",0.229995962600366
"12995",0.23042437272889
"12996",0.230847154805413
"12997",0.231262755200911
"12998",0.231669640006692
"12999",0.232066301408183
"13000",0.232451264254717
"13001",0.232823092801571
"13002",0.233180397595727
"13003",0.233521842472056
"13004",0.233846151621842
"13005",0.234152116690884
"13006",0.23443860385975
"13007",0.23470456085438
"13008",0.234949023830996
"13009",0.235171124075462
"13010",0.235370094453817
"13011",0.235545275547834
"13012",0.235696121407261
"13013",0.235822204848955
"13014",0.235923222232589
"13015",0.235998997643009
"13016",0.236049486410859
"13017",0.236074777905723
"13018",0.23607509753993
"13019",0.236050807926238
"13020",0.236002409139
"13021",0.235930538035957
"13022",0.235835966606554
"13023",0.235719599322493
"13024",0.235582469477001
"13025",0.235425734510913
"13026",0.235250670335871
"13027",0.235058664677648
"13028",0.234851209475519
"13029",0.234629892386456
"13030",0.234396387455649
"13031",0.234152445026934
"13032",0.233899880978191
"13033",0.233640565377182
"13034",0.233376410662544
"13035",0.233109359462542
"13036",0.232841372170407
"13037",0.232574414399692
"13038",0.232310444445785
"13039",0.232051400880549
"13040",0.231799190405931
"13041",0.231555676089357
"13042",0.231322666098724
"13043",0.231101903048094
"13044",0.230895054056693
"13045",0.230703701613818
"13046",0.23052933533091
"13047",0.230373344649505
"13048",0.230237012560361
"13049",0.230121510374899
"13050",0.230027893575611
"13051",0.229957098757317
"13052",0.229909941656605
"13053",0.229887116252479
"13054",0.229889194907592
"13055",0.229916629506578
"13056",0.229969753536139
"13057",0.230048785040911
"13058",0.230153830379804
"13059",0.23028488869968
"13060",0.230441857036964
"13061",0.230624535953078
"13062",0.230832635606592
"13063",0.231065782163568
"13064",0.231323524447785
"13065",0.231605340734263
"13066",0.231910645592676
"13067",0.232238796691761
"13068",0.232589101481499
"13069",0.232960823676607
"13070",0.233353189472482
"13071",0.233765393433041
"13072",0.234196603998777
"13073",0.234645968572513
"13074",0.2351126181497
"13075",0.235595671469475
"13076",0.236094238671887
"13077",0.236607424455552
"13078",0.23713433073848
"13079",0.237674058832624
"13080",0.238225711149941
"13081",0.238788392464158
"13082",0.239361210758092
"13083",0.239943277691118
"13084",0.240533708725297
"13085",0.241131622951651
"13086",0.241736142660232
"13087",0.242346392698909
"13088",0.242961499666289
"13089",0.243580590983937
"13090",0.244202793892123
"13091",0.244827234411756
"13092",0.2454530363131
"13093",0.246079320129317
"13094",0.246705202249928
"13095",0.247329794126107
"13096",0.247952201616191
"13097",0.24857152449624
"13098",0.249186856156684
"13099",0.249797283502368
"13100",0.250401887069521
"13101",0.250999741369424
"13102",0.251589915464939
"13103",0.252171473782458
"13104",0.252743477158449
"13105",0.253304984116443
"13106",0.253855052367213
"13107",0.254392740521895
"13108",0.254917110005012
"13109",0.255427227151769
"13110",0.255922165471553
"13111",0.256401008057376
"13112",0.256862850119027
"13113",0.257306801615948
"13114",0.257731989964387
"13115",0.258137562792206
"13116",0.258522690713818
"13117",0.258886570097226
"13118",0.259228425794949
"13119",0.259547513810818
"13120",0.259843123875295
"13121",0.260114581902941
"13122",0.2603612523072
"13123",0.260582540149537
"13124",0.260777893102304
"13125",0.26094680320747
"13126",0.261088808416454
"13127",0.261203493899773
"13128",0.261290493118961
"13129",0.261349488657205
"13130",0.261380212809263
"13131",0.261382447935448
"13132",0.261356026588645
"13133",0.261300831427413
"13134",0.261216794932108
"13135",0.261103898944523
"13136",0.260962174054725
"13137",0.260791698861458
"13138",0.260592599134595
"13139",0.260365046909579
"13140",0.260109259544605
"13141",0.259825498771267
"13142",0.259514069768696
"13143",0.25917532028965
"13144",0.258809639864749
"13145",0.258417459107997
"13146",0.257999249142991
"13147",0.257555521164918
"13148",0.257086826148524
"13149",0.25659375470694
"13150",0.256076937100664
"13151",0.255537043390166
"13152",0.25497478371975
"13153",0.254390908714578
"13154",0.253786209967216
"13155",0.253161520584964
"13156",0.252517715764607
"13157",0.251855713357244
"13158",0.251176474382648
"13159",0.250481003450252
"13160",0.249770349042394
"13161",0.249045603615075
"13162",0.248307903472031
"13163",0.247558428369593
"13164",0.246798400812476
"13165",0.246029085004328
"13166",0.245251785421481
"13167",0.244467844983842
"13168",0.2436786428031
"13169",0.242885591495307
"13170",0.242090134052265
"13171",0.241293740273895
"13172",0.240497902771633
"13173",0.239704132560881
"13174",0.238913954268243
"13175",0.238128900986771
"13176",0.237350508819341
"13177",0.236580311156618
"13178",0.235819832741532
"13179",0.235070583576784
"13180",0.234334052735431
"13181",0.233611702137039
"13182",0.232904960353135
"13183",0.232215216505706
"13184",0.231543814321332
"13185",0.230892046401096
"13186",0.230261148762905
"13187",0.229652295708174
"13188",0.229066595059218
"13189",0.228505083807215
"13190",0.227968724203356
"13191",0.227458400318088
"13192",0.226974915085147
"13193",0.226518987838771
"13194",0.226091252344107
"13195",0.225692255312659
"13196",0.225322455386812
"13197",0.22498222257024
"13198",0.224671838074443
"13199",0.224391494546022
"13200",0.22414129663461
"13201",0.223921261857846
"13202",0.223731321717357
"13203",0.223571323018618
"13204",0.223441029347613
"13205",0.223340122658618
"13206",0.223268204929941
"13207",0.223224799848144
"13208",0.223209354485994
"13209",0.223221240944976
"13210",0.223259757939598
"13211",0.223324132307676
"13212",0.223413520438127
"13213",0.223527009615455
"13214",0.223663619287655
"13215",0.223822302271753
"13216",0.224001945918261
"13217",0.224201373262332
"13218",0.224419344195237
"13219",0.224654556694713
"13220",0.224905648156673
"13221",0.225171196873633
"13222",0.225449723706857
"13223",0.225739693999692
"13224",0.226039519778765
"13225",0.22634756228768
"13226",0.226662134894667
"13227",0.226981506411298
"13228",0.227303904854028
"13229",0.227627521674096
"13230",0.227950516474261
"13231",0.228271022223244
"13232",0.228587150970642
"13233",0.228897000056729
"13234",0.229198658803084
"13235",0.229490215661591
"13236",0.229769765791213
"13237",0.230035419024173
"13238",0.230285308175982
"13239",0.230517597647216
"13240",0.230730492259209
"13241",0.230922246260976
"13242",0.231091172440773
"13243",0.231235651272802
"13244",0.231354140027688
"13245",0.231445181774497
"13246",0.231507414202238
"13247",0.23153957818988
"13248",0.231540526055975
"13249",0.231509229421807
"13250",0.231444786625614
"13251",0.231346429629665
"13252",0.231213530366752
"13253",0.2310456064779
"13254",0.230842326398558
"13255",0.230603513756329
"13256",0.230329151049027
"13257",0.230019382577691
"13258",0.22967451661482
"13259",0.229295026793613
"13260",0.228881552709147
"13261",0.22843489972734
"13262",0.227956038002016
"13263",0.227446100704451
"13264",0.226906381473465
"13265",0.226338331097275
"13266",0.22574355344117
"13267",0.225123800637413
"13268",0.224480967555812
"13269",0.223817085575114
"13270",0.223134315676793
"13271",0.222434940884069
"13272",0.221721358070086
"13273",0.220996069160219
"13274",0.220261671754562
"13275",0.219520849197742
"13276",0.218776360124526
"13277",0.218031027511155
"13278",0.217287727264105
"13279",0.216549376380018
"13280",0.215818920712972
"13281",0.21509932238798
"13282",0.214393546902753
"13283",0.213704549963236
"13284",0.213035264102213
"13285",0.212388585134384
"13286",0.211767358505649
"13287",0.211174365598791
"13288",0.210612310062355
"13289",0.210083804234016
"13290",0.209591355734176
"13291",0.209137354309655
"13292",0.20872405901117
"13293",0.20835358579155
"13294",0.208027895614333
"13295",0.207748783164289
"13296",0.207517866252489
"13297",0.207336576008606
"13298",0.207206147952151
"13299",0.207127614032203
"13300",0.207101795721854
"13301",0.207129298248968
"13302",0.207210506038963
"13303",0.207345579438197
"13304",0.207534452778091
"13305",0.207776833830564
"13306",0.208072204694613
"13307",0.208419824142142
"13308",0.208818731438524
"13309",0.209267751639998
"13310",0.209765502356013
"13311",0.210310401950282
"13312",0.210900679139659
"13313",0.211534383935367
"13314",0.212209399856587
"13315",0.212923457332403
"13316",0.213674148194573
"13317",0.214458941150902
"13318",0.215275198117268
"13319",0.216120191275786
"13320",0.216991120717307
"13321",0.217885132518691
"13322",0.218799337099045
"13323",0.219730827694626
"13324",0.220676698789359
"13325",0.221634064337011
"13326",0.222600075612036
"13327",0.223571938528928
"13328",0.224546930274659
"13329",0.225522415105277
"13330",0.226495859166075
"13331",0.227464844204701
"13332",0.22842708005815
"13333",0.229380415807575
"13334",0.230322849509181
"13335",0.231252536424909
"13336",0.232167795693022
"13337",0.23306711539591
"13338",0.233949156000155
"13339",0.234812752161994
"13340",0.235656912909533
"13341",0.236480820231154
"13342",0.237283826117302
"13343",0.238065448120037
"13344",0.238825363511052
"13345",0.239563402134177
"13346",0.240279538062442
"13347",0.240973880182318
"13348",0.241646661838655
"13349",0.242298229682913
"13350",0.242929031874333
"13351",0.243539605788665
"13352",0.244130565391808
"13353",0.244702588436247
"13354",0.245256403636333
"13355",0.24579277797442
"13356",0.246312504283596
"13357",0.246816389244339
"13358",0.247305241922068
"13359",0.247779862960365
"13360",0.248241034530897
"13361",0.248689511125922
"13362",0.249126011263101
"13363",0.249551210155396
"13364",0.249965733381419
"13365",0.250370151574154
"13366",0.250764976128688
"13367",0.251150655912933
"13368",0.25152757494957
"13369",0.251896051022892
"13370",0.252256335151231
"13371",0.252608611854401
"13372",0.252953000136313
"13373",0.253289555095869
"13374",0.253618270074386
"13375",0.253939079245383
"13376",0.254251860552463
"13377",0.254556438903268
"13378",0.254852589531944
"13379",0.255140041449081
"13380",0.255418480906505
"13381",0.25568755481429
"13382",0.255946874058684
"13383",0.256196016681988
"13384",0.256434530898355
"13385",0.25666193793277
"13386",0.256877734683596
"13387",0.257081396221783
"13388",0.257272378151737
"13389",0.257450118869575
"13390",0.257614041763785
"13391",0.257763557410918
"13392",0.257898065824551
"13393",0.258016958819366
"13394",0.25811962255347
"13395",0.258205440311209
"13396",0.258273795585494
"13397",0.258324075513266
"13398",0.258355674710242
"13399",0.258367999541646
"13400",0.258360472854548
"13401",0.258332539184827
"13402",0.25828367043812
"13403",0.258213372029561
"13404",0.258121189452123
"13405",0.258006715228281
"13406",0.257869596184822
"13407",0.25770954097637
"13408",0.257526327769879
"13409",0.257319811990269
"13410",0.257089934016904
"13411",0.256836726711925
"13412",0.25656032265483
"13413",0.256260960953269
"13414",0.255938993497989
"13415",0.255594890530253
"13416",0.255229245392913
"13417",0.254842778341682
"13418",0.254436339300861
"13419",0.254010909457857
"13420",0.253567601603021
"13421",0.253107659135523
"13422",0.252632453671907
"13423",0.252143481211436
"13424",0.251642356830985
"13425",0.251130807901905
"13426",0.250610665841499
"13427",0.25008385643238
"13428",0.249552388763567
"13429",0.249018342867452
"13430",0.248483856146499
"13431",0.247951108702269
"13432",0.247422307696991
"13433",0.246899670894004
"13434",0.246385409537872
"13435",0.245881710747515
"13436",0.245390719606109
"13437",0.244914521139785
"13438",0.244455122382889
"13439",0.244014434730994
"13440",0.24359425678361
"13441",0.243196257876817
"13442",0.242821962501705
"13443",0.242472735797695
"13444",0.242149770300467
"13445",0.241854074112614
"13446",0.2415864606512
"13447",0.241347540110467
"13448",0.241137712760075
"13449",0.240957164179717
"13450",0.240805862509966
"13451",0.240683557777033
"13452",0.240589783325954
"13453",0.24052385937297
"13454",0.24048489866369
"13455",0.240471814199364
"13456",0.240483328969626
"13457",0.240517987606504
"13458",0.240574169851864
"13459",0.240650105708792
"13460",0.240743892127229
"13461",0.240853511055532
"13462",0.240976848672871
"13463",0.241111715602694
"13464",0.241255867895057
"13465",0.241407028555596
"13466",0.241562909391499
"13467",0.241721232939999
"13468",0.241879754242874
"13469",0.24203628223112
"13470",0.242188700487387
"13471",0.242334987159968
"13472",0.242473233810962
"13473",0.242601662992596
"13474",0.24271864435955
"13475",0.242822709141201
"13476",0.242912562815908
"13477",0.242987095849503
"13478",0.24304539238191
"13479",0.243086736768914
"13480",0.243110617910388
"13481",0.243116731321427
"13482",0.243104978928582
"13483",0.243075466599397
"13484",0.243028499439531
"13485",0.242964574917469
"13486",0.242884373902047
"13487",0.242788749722343
"13488",0.242678715382693
"13489",0.242555429087391
"13490",0.242420178249825
"13491",0.242274362179028
"13492",0.242119473652805
"13493",0.241957079600411
"13494",0.241788801129089
"13495",0.241616293137381
"13496",0.241441223764001
"13497",0.241265253923899
"13498",0.241090017183042
"13499",0.240917100220211
"13500",0.240748024117811
"13501",0.240584226714278
"13502",0.240427046238211
"13503",0.240277706428962
"13504",0.240137303330164
"13505",0.240006793921773
"13506",0.239886986732849
"13507",0.239778534551717
"13508",0.239681929322707
"13509",0.239597499289584
"13510",0.239525408415544
"13511",0.23946565807856
"13512",0.239418091009429
"13513",0.239382397408466
"13514",0.239358123145986
"13515",0.239344679921874
"13516",0.239341357231237
"13517",0.239347335956773
"13518",0.239361703384585
"13519",0.239383469419054
"13520",0.239411583754567
"13521",0.239444953747614
"13522",0.23948246272237
"13523",0.23952298843657
"13524",0.239565421432432
"13525",0.239608682999661
"13526",0.239651742484166
"13527",0.239693633687012
"13528",0.239733470113091
"13529",0.239770458847825
"13530",0.239803912862596
"13531",0.239833261575137
"13532",0.239858059519355
"13533",0.2398779930095
"13534",0.23989288471571
"13535",0.239902696101089
"13536",0.239907527704153
"13537",0.239907617283925
"13538",0.239903335877697
"13539",0.239895181852913
"13540",0.239883773064085
"13541",0.239869837252844
"13542",0.239854200853469
"13543",0.239837776387323
"13544",0.239821548647185
"13545",0.239806559886202
"13546",0.239793894236103
"13547",0.239784661585207
"13548",0.239779981148711
"13549",0.239780964961901
"13550",0.239788701521383
"13551",0.239804239790485
"13552",0.239828573773
"13553",0.23986262784464
"13554",0.239907243014519
"13555",0.239963164270038
"13556",0.240031029138112
"13557",0.240111357574326
"13558",0.240204543269706
"13559",0.240310846442758
"13560",0.240430388162768
"13561",0.24056314622931
"13562",0.240708952612915
"13563",0.24086749244309
"13564",0.241038304512667
"13565",0.241220783251876
"13566",0.241414182111744
"13567",0.241617618284517
"13568",0.241830078678641
"13569",0.242050427057624
"13570",0.242277412245486
"13571",0.242509677296615
"13572",0.24274576952435
"13573",0.242984151280504
"13574",0.243223211377014
"13575",0.243461277040924
"13576",0.243696626294642
"13577",0.243927500654876
"13578",0.244152118045543
"13579",0.244368685822249
"13580",0.244575413808484
"13581",0.244770527246454
"13582",0.244952279568335
"13583",0.245118964896791
"13584",0.24526893018675
"13585",0.24540058692372
"13586",0.245512422297477
"13587",0.245603009773691
"13588",0.245671018990191
"13589",0.245715224909065
"13590",0.245734516160763
"13591",0.24572790252193
"13592",0.245694521474787
"13593",0.245633643802672
"13594",0.245544678183748
"13595",0.245427174752972
"13596",0.245280827611114
"13597",0.245105476268866
"13598",0.244901106023839
"13599",0.244667847278381
"13600",0.244405973816508
"13601",0.244115900068733
"13602",0.243798177403973
"13603",0.243453489497873
"13604",0.243082646836616
"13605",0.242686580424368
"13606",0.242266334770824
"13607",0.24182306024259
"13608",0.241358004868354
"13609",0.240872505692626
"13610",0.240367979776364
"13611",0.239845914944772
"13612",0.239307860383052
"13613",0.238755417179775
"13614",0.238190228914924
"13615",0.237613972385504
"13616",0.237028348556086
"13617",0.236435073814785
"13618",0.235835871607177
"13619",0.235232464511666
"13620",0.234626566810018
"13621",0.234019877596397
"13622",0.233414074457522
"13623",0.232810807745629
"13624",0.232211695455149
"13625",0.231618318703498
"13626",0.231032217806354
"13627",0.230454888928526
"13628",0.229887781283057
"13629",0.229332294843827
"13630",0.228789778530598
"13631",0.228261528820448
"13632",0.227748788735712
"13633",0.227252747156139
"13634",0.226774538401761
"13635",0.226315242033098
"13636",0.225875882816608
"13637",0.225457430805666
"13638",0.225060801490745
"13639",0.224686855976699
"13640",0.224336401149968
"13641",0.224010189803976
"13642",0.223708920696872
"13643",0.223433238521768
"13644",0.223183733775757
"13645",0.222960942519961
"13646",0.222765346028614
"13647",0.222597370330548
"13648",0.2224573856513
"13649",0.222345705768415
"13650",0.222262587296137
"13651",0.222208228918697
"13652",0.22218277059368
"13653",0.222186292748519
"13654",0.222218815494085
"13655",0.22228029787958
"13656",0.222370637212626
"13657",0.222489668467579
"13658",0.222637163803857
"13659",0.2228128322144
"13660",0.223016319322525
"13661",0.223247207343374
"13662",0.223505015224005
"13663",0.223789198974036
"13664",0.224099152196677
"13665",0.224434206828003
"13666",0.224793634090568
"13667",0.225176645665821
"13668",0.225582395088467
"13669",0.226009979364706
"13670",0.226458440815382
"13671",0.226926769144272
"13672",0.227413903731151
"13673",0.227918736148742
"13674",0.228440112902209
"13675",0.228976838389379
"13676",0.229527678079374
"13677",0.23009136190672
"13678",0.230666587877209
"13679",0.23125202588085
"13680",0.23184632170605
"13681",0.232448101247729
"13682",0.233055974900443
"13683",0.233668542125634
"13684",0.234284396180047
"13685",0.234902128990027
"13686",0.235520336153986
"13687",0.236137622052817
"13688",0.236752605045515
"13689",0.237363922724803
"13690",0.237970237205253
"13691",0.238570240414288
"13692",0.239162659354657
"13693",0.239746261305495
"13694",0.240319858928092
"13695",0.240882315241907
"13696",0.241432548436303
"13697",0.241969536483975
"13698",0.242492321523004
"13699",0.243000013975995
"13700",0.243491796376734
"13701",0.243966926877249
"13702",0.24442474241091
"13703",0.244864661490346
"13704",0.245286186622231
"13705",0.2456889063244
"13706",0.246072496734231
"13707",0.24643672280054
"13708",0.246781439054448
"13709",0.24710658995757
"13710",0.247412209828469
"13711",0.247698422350465
"13712",0.247965439665617
"13713",0.248213561060929
"13714",0.248443171253586
"13715",0.248654738282305
"13716",0.248848811011763
"13717",0.249026016256521
"13718",0.249187055530114
"13719",0.249332701423951
"13720",0.249463793619643
"13721",0.249581234537358
"13722",0.249685984621983
"13723",0.249779057268355
